nivel,tienda,mes,area_batch,estado_veterana,n_dias,n_lotes,uds_total,uds_media_lote,p1_min_medio,p2_min_medio,p3_min_medio,p23_min_medio,p4_min_medio,p5_min_medio,p6_min_medio,p7_min_medio,prep_min_medio,total_min_util_medio,p1_ef_min_medio,p2_ef_min_medio,p3_ef_min_medio,p23_ef_min_medio,p4_ef_min_medio,p5_ef_min_medio,p6_ef_min_medio,p7_ef_min_medio,prep_ef_min_medio,total_min_efec_medio,p1_par_min_medio,p2_par_min_medio,p3_par_min_medio,p23_par_min_medio,p4_par_min_medio,p5_par_min_medio,p6_par_min_medio,p7_par_min_medio,prep_par_min_medio,total_min_paradas_medio,p1_pct_medio,p2_pct_medio,p3_pct_medio,p23_pct_medio,p4_pct_medio,p5_pct_medio,p6_pct_medio,p7_pct_medio,prep_pct_medio,p1_ef_pct_medio,p2_ef_pct_medio,p3_ef_pct_medio,p23_ef_pct_medio,p4_ef_pct_medio,p5_ef_pct_medio,p6_ef_pct_medio,p7_ef_pct_medio,prep_ef_pct_medio,p1_par_pct_medio,p2_par_pct_medio,p3_par_pct_medio,p23_par_pct_medio,p4_par_pct_medio,p5_par_pct_medio,p6_par_pct_medio,p7_par_pct_medio,prep_par_pct_medio,prod_total_min_ud_media,prod_efectiva_min_ud_media,uph_total_media,uph_efec_media,prod_real_oficial,prod_efec_oficial
general_trim,GENERAL,,GLOBAL,Liebre (todas),3.311,,12.192.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2978","0,2835"
general_trim,GENERAL,,SECOS,Liebre (todas),3.311,46.690,6.698.689,"141,77","1,1","10,6","22,05",0,0,"1,03","0,966","3,95","32,65","39,7","1,05","10,54","21,82",0,0,"1,01","0,9546","2,44","32,36","37,81","0,0514","0,0521","0,2318",0,0,"0,0282","0,0114","1,52","0,284","1,89","0,0278","0,2648","0,5565",0,0,"0,0259","0,0242","0,101","0,8212","0,0277","0,2762","0,5789",0,0,"0,0262","0,0249","0,0662","0,8551","0,0419","0,0338","0,1276",0,0,"0,0192","0,0056","0,7719","0,1614","0,2819","0,2686","216,27","227,19",,
general_trim,GENERAL,,REFRIGERADO,Liebre (todas),3.311,20.155,2.097.687,"100,83","0,8091","6,26","11,15",0,"0,0001","0,9364","2,2","3,12","17,42","24,48","0,7832","6,23","11,03",0,"0,0001","0,9203","2,19","2,31","17,26","23,47","0,0259","0,0293","0,1261",0,0,"0,0162","0,0071","0,8093","0,1554","1,01","0,0332","0,2539","0,4576",0,0,"0,0382","0,0896","0,1274","0,7116","0,0333","0,2633","0,4722",0,0,"0,039","0,0926","0,0995","0,7355","0,0302","0,0329","0,1369",0,0,"0,0207","0,0078","0,7714","0,1699","0,2472","0,2354","251,53","262,49",,
general_trim,GENERAL,,CONGELADO,Liebre (todas),3.309,15.931,684.760,"41,81","0,8558","2,87","6,32",0,0,"0,8395","1,89","3,13","9,19","15,91","0,8276","2,86","6,25",0,0,"0,8245","1,88","2,24","9,11","14,88","0,0282","0,012","0,0701",0,0,"0,015","0,0114","0,8895","0,0821","1,03","0,0544","0,1789","0,3971",0,0,"0,0528","0,1206","0,1961","0,5761","0,0557","0,1895","0,4197",0,0,"0,0547","0,1272","0,1531","0,6092","0,0309","0,0168","0,0651",0,0,"0,0174","0,0111","0,8588","0,0818","0,389","0,3645","161,02","171,52",,
general_trim,GENERAL,,FRESCOS,Liebre (todas),3.310,18.944,1.346.902,"68,69","1,01",0,0,"16,24","1,25",1,"3,62","3,41","16,24","26,54","0,9828",0,0,"16,12","1,24","0,9834","3,6","2,27","16,12","25,21","0,0239",0,0,"0,1192","0,0073","0,0214","0,0226","1,14","0,1192","1,33","0,0382",0,0,"0,6101","0,0463","0,0386","0,1366","0,1303","0,6101","0,039",0,0,"0,6368","0,0484","0,0399","0,1424","0,0935","0,6368","0,0201",0,0,"0,097","0,0075","0,0194","0,0165","0,8395","0,097","0,3941","0,3739","157,96","166,21",,
general_trim,GENERAL,,FYV,Liebre (todas),3.310,15.004,1.106.959,"71,13","1,25",0,0,"8,91","3,99","1,11","2,89","2,71","8,91","20,86","1,22",0,0,"8,86","3,94","1,1","2,88","1,82","8,86","19,81","0,0299",0,0,"0,0518","0,0497","0,0148","0,0118","0,8945","0,0518","1,05","0,0607",0,0,"0,4244","0,1904","0,0549","0,1398","0,1299","0,4244","0,0621",0,0,"0,4432","0,1975","0,0569","0,1456","0,0946","0,4432","0,0303",0,0,"0,054","0,0558","0,0154","0,009","0,8355","0,054","0,3063","0,2907","207,95","218,44",,
general_trim,GENERAL,,HORNO,Liebre (todas),3.305,9.773,205.152,"20,23","0,5638","1,21","1,67",0,0,"0,8769","3,15","0,4702","2,88","7,94","0,5082","1,2","1,65",0,0,"0,8224","3,13","0,3423","2,85","7,66","0,0557","0,0053","0,019",0,0,"0,0544","0,0223","0,1279","0,0242","0,2845","0,0682","0,1532","0,2065",0,0,"0,1168","0,4023","0,053","0,3597","0,0653","0,1564","0,2103",0,0,"0,1139","0,4103","0,0438","0,3667","0,2207","0,0201","0,0782",0,0,"0,2078","0,0692","0,404","0,0983","0,4246","0,4076","169,54","173,71",,
general_trim,GENERAL,,PENDIENTES,Liebre (todas),2.960,6.723,52.371,"7,1","0,6008","0,9211","1,09",0,"0,005","0,5262","1,8","2,58","2,01","7,52","0,5817","0,8775","1,01",0,"0,005","0,5225","1,78","1,48","1,89","6,26","0,0191","0,0437","0,0796",0,0,"0,0036","0,0108","1,1","0,1232","1,26","0,0908","0,112","0,1181",0,"0,0008","0,0906","0,2473","0,3403","0,2301","0,1029","0,1259","0,1271",0,"0,0008","0,1089","0,2839","0,2504","0,253","0,0201","0,04","0,0653",0,0,"0,004","0,0119","0,8587","0,1053","1,75","1,36","69,95","81,62",,
general_mes,GENERAL,1/4/2026,GLOBAL,Liebre (todas),1.080,,3.863.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2947","0,2807"
general_mes,GENERAL,1/4/2026,SECOS,Liebre (todas),1.080,14.759,2.106.992,"141,33","1,1","10,4","21,79",0,0,"1,02","0,9368","3,9","32,18","39,14","1,05","10,35","21,58",0,0,1,"0,9322","2,45","31,94","37,38","0,0414","0,0422","0,2037",0,0,"0,0209","0,0046","1,45","0,2458","1,76","0,028","0,2633","0,5575",0,0,"0,026","0,0238","0,1015","0,8208","0,0281","0,2742","0,579",0,0,"0,0264","0,0246","0,0676","0,8532","0,0329","0,0303","0,1206",0,0,"0,0181","0,0018","0,7963","0,1509","0,2792","0,2667","218,72","229,22",,
general_mes,GENERAL,1/4/2026,REFRIGERADO,Liebre (todas),1.080,6.441,665.577,"99,92","0,8227","6,17","11,05",0,0,"0,9489","2,21","3,06","17,22","24,26","0,7972","6,15","10,92",0,0,"0,9386","2,2","2,29","17,07","23,3","0,0255","0,0218","0,1275",0,0,"0,0103","0,009","0,7657","0,1494","0,9599","0,0341","0,252","0,4579",0,0,"0,039","0,0903","0,1266","0,71","0,0343","0,2609","0,4716",0,0,"0,0402","0,0931","0,0999","0,7325","0,0345","0,0263","0,1456",0,0,"0,0162","0,009","0,7683","0,1718","0,2518","0,2365","251,99","262,62",,
general_mes,GENERAL,1/4/2026,CONGELADO,Liebre (todas),1.078,4.931,202.697,"40,01","0,8514","2,72","6,04",0,0,"0,8313","1,86","3,1","8,75","15,39","0,8293","2,7","5,98",0,0,"0,8195","1,85","2,26","8,68","14,44","0,0221","0,0109","0,0591",0,0,"0,0118","0,0067","0,838","0,07","0,9485","0,0558","0,175","0,3926",0,0,"0,0537","0,1222","0,2007","0,5676","0,0573","0,1848","0,4142",0,0,"0,0559","0,1289","0,1589","0,5989","0,0276","0,0133","0,0659",0,0,"0,0162","0,0079","0,8692","0,0792","0,3945","0,3704","159,81","169,78",,
general_mes,GENERAL,1/4/2026,FRESCOS,Liebre (todas),1.079,6.051,435.235,"69,22","1,01",0,0,"16,03","1,36","0,9887","3,63","3,42","16,03","26,44","0,9835",0,0,"15,9","1,35","0,9764","3,62","2,28","15,9","25,11","0,0275",0,0,"0,1298","0,0064","0,0123","0,0116","1,15","0,1298","1,33","0,0384",0,0,"0,6033","0,0501","0,0387","0,1378","0,1317","0,6033","0,0393",0,0,"0,6296","0,0525","0,0403","0,1441","0,0942","0,6296","0,0252",0,0,"0,1017","0,0084","0,0091","0,0071","0,8485","0,1017","0,389","0,3688","159,68","168,02",,
general_mes,GENERAL,1/4/2026,FYV,Liebre (todas),1.080,4.791,368.409,"73,93","1,25",0,0,"8,83","3,9","1,08","2,81","2,64","8,83","20,5","1,23",0,0,"8,78","3,85","1,06","2,8","1,85","8,78","19,55","0,0278",0,0,"0,0516","0,0524","0,0165","0,0122","0,7868","0,0516","0,9472","0,062",0,0,"0,4264","0,1889","0,0542","0,1379","0,1307","0,4264","0,0634",0,0,"0,4434","0,1948","0,056","0,143","0,0994","0,4434","0,0307",0,0,"0,0574","0,0653","0,0186","0,0065","0,8216","0,0574","0,2912","0,2779","218,87","229,01",,
general_mes,GENERAL,1/4/2026,HORNO,Liebre (todas),1.077,3.179,67.968,"20,65","0,534","1,2","1,64",0,0,"0,8777","3,15","0,4427","2,84","7,85","0,4925","1,2","1,62",0,0,"0,8142","3,12","0,329","2,82","7,58","0,0415","0,0065","0,0177",0,0,"0,0635","0,0289","0,1137","0,0242","0,2719","0,066","0,1551","0,2064",0,0,"0,117","0,4055","0,05","0,3615","0,0637","0,1577","0,21",0,0,"0,1133","0,4125","0,0427","0,3678","0,1875","0,025","0,0681",0,0,"0,2444","0,075","0,4","0,0931","0,4149","0,3995","173,48","177,17",,
general_mes,GENERAL,1/4/2026,PENDIENTES,Liebre (todas),971,2.152,16.620,"7,37","0,5769","0,9336","1,08",0,"0,0021","0,5317","1,83","2,47","2,01","7,42","0,5619","0,8851","1,01",0,"0,0021","0,5251","1,81","1,48","1,89","6,27","0,015","0,0485","0,0735",0,0,"0,0066","0,0189","0,996","0,1219","1,16","0,089","0,1141","0,1187",0,"0,0004","0,0924","0,2574","0,3281","0,2328","0,0988","0,1259","0,1297",0,"0,0004","0,1074","0,29","0,2479","0,2556","0,0203","0,0447","0,0606",0,0,"0,0062","0,0269","0,8413","0,1053","1,63","1,33","73,07","84,02",,
general_mes,GENERAL,1/5/2026,GLOBAL,Liebre (todas),1.085,,3.990.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2943","0,2808"
general_mes,GENERAL,1/5/2026,SECOS,Liebre (todas),1.085,15.209,2.183.149,"141,7","1,08","10,47","21,94",0,0,"1,01","0,965","3,89","32,4","39,35","1,03","10,42","21,71",0,0,"0,9794","0,9533","2,44","32,13","37,54","0,0518","0,0444","0,2262",0,0,"0,0287","0,0117","1,45","0,2706","1,81","0,0275","0,2636","0,5587",0,0,"0,0256","0,0244","0,1002","0,8223","0,0274","0,2746","0,5803",0,0,"0,0258","0,0251","0,0669","0,8549","0,0499","0,0309","0,1297",0,0,"0,0213","0,0067","0,7614","0,1606","0,2794","0,2666","218,09","228,7",,
general_mes,GENERAL,1/5/2026,REFRIGERADO,Liebre (todas),1.085,6.613,696.743,"102,01","0,7862","6,21","11,25",0,"0,0001","0,9068","2,16","3,12","17,46","24,44","0,7615","6,19","11,14",0,"0,0001","0,8968","2,16","2,3","17,33","23,44","0,0247","0,0234","0,1124",0,0,"0,01","0,0054","0,8206","0,1358","0,9966","0,0324","0,2523","0,4618",0,0,"0,0373","0,0888","0,1274","0,7141","0,0324","0,2619","0,4769",0,0,"0,0381","0,0915","0,0992","0,7388","0,0262","0,0285","0,1298",0,0,"0,0127","0,0069","0,7959","0,1582","0,2422","0,2325","254,8","265,61",,
general_mes,GENERAL,1/5/2026,CONGELADO,Liebre (todas),1.085,5.169,220.418,"41,65","0,8497","2,8","6,2",0,0,"0,8091","1,88","3,1","8,99","15,62","0,8137","2,78","6,14",0,0,"0,7937","1,86","2,24","8,92","14,63","0,036","0,0139","0,0555",0,0,"0,0154","0,0138","0,8552","0,0694","0,9898","0,055","0,1775","0,3964",0,0,"0,0522","0,1219","0,1971","0,5739","0,0557","0,1877","0,4188",0,0,"0,0538","0,1281","0,1558","0,6065","0,0372","0,0244","0,0532",0,0,"0,0194","0,0139","0,852","0,0776","0,383","0,3597","162,83","173,15",,
general_mes,GENERAL,1/5/2026,FRESCOS,Liebre (todas),1.085,6.212,449.069,"70,04","0,9963",0,0,"16,34","1,29","0,9905","3,6","3,37","16,34","26,59","0,9813",0,0,"16,24","1,29","0,9747","3,58","2,28","16,24","25,34","0,015",0,0,"0,1094","0,0059","0,0158","0,0209","1,09","0,1094","1,26","0,0379",0,0,"0,6123","0,0479","0,0378","0,1357","0,1284","0,6123","0,0389",0,0,"0,6374","0,05","0,0392","0,1411","0,0934","0,6374","0,0111",0,0,"0,1015","0,0048","0,0172","0,0177","0,8477","0,1015","0,3893","0,3709","160,75","168,63",,
general_mes,GENERAL,1/5/2026,FYV,Liebre (todas),1.084,4.850,356.507,"70,99","1,21",0,0,"8,78","3,92","1,09","2,86","2,7","8,78","20,56","1,18",0,0,"8,73","3,88","1,08","2,86","1,8","8,73","19,53","0,0264",0,0,"0,0463","0,0386","0,0033","0,0037","0,9047","0,0463","1,02","0,0601",0,0,"0,4248","0,1898","0,0545","0,1409","0,13","0,4248","0,0615",0,0,"0,4435","0,1971","0,0569","0,147","0,094","0,4435","0,0288",0,0,"0,0526","0,0443","0,0049","0,0069","0,8625","0,0526","0,3019","0,2865","210,55","220,74",,
general_mes,GENERAL,1/5/2026,HORNO,Liebre (todas),1.083,3.152,65.751,"20,14","0,5606","1,16","1,61",0,0,"0,9057","3,14","0,4905","2,76","7,86","0,496","1,15","1,58",0,0,"0,8465","3,13","0,3522","2,74","7,56","0,0647","0,0049","0,0222",0,0,"0,0592","0,0137","0,1383","0,0271","0,303","0,0681","0,1488","0,2023",0,0,"0,1206","0,4036","0,0565","0,3511","0,0653","0,1527","0,2061",0,0,"0,1174","0,4137","0,0448","0,3588","0,2151","0,0238","0,0833",0,0,"0,2165","0,0372","0,424","0,1071","0,4229","0,4034","168,19","173,63",,
general_mes,GENERAL,1/5/2026,PENDIENTES,Liebre (todas),984,2.238,18.934,"7,52","0,5941","0,9166","1,14",0,"0,0085","0,5149","1,82","2,5","2,06","7,5","0,587","0,879","1,07",0,"0,0085","0,5104","1,82","1,46","1,95","6,34","0,0071","0,0376","0,0697",0,0,"0,0045","0,0012","1,05","0,1073","1,17","0,0898","0,1123","0,1256",0,"0,0014","0,0867","0,2525","0,3317","0,2379","0,1037","0,1267","0,1333",0,"0,0014","0,1046","0,2887","0,2416","0,26","0,0083","0,0462","0,0684",0,0,"0,0066","0,0042","0,8662","0,1147","1,65","1,28","68,95","80,92",,
general_mes,GENERAL,1/6/2026,GLOBAL,Liebre (todas),1.146,,4.338.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3042","0,2887"
general_mes,GENERAL,1/6/2026,SECOS,Liebre (todas),1.146,16.722,2.408.548,"142,25","1,12","10,9","22,42",0,0,"1,07","0,9945","4,05","33,32","40,56","1,06","10,84","22,15",0,0,"1,03","0,9769","2,41","32,99","38,47","0,0605","0,0689","0,2637",0,0,"0,0347","0,0176","1,64","0,3326","2,08","0,0277","0,2673","0,5533",0,0,"0,0261","0,0243","0,1012","0,8206","0,0275","0,2796","0,5774",0,0,"0,0264","0,025","0,0641","0,8569","0,0424","0,0394","0,1319",0,0,"0,0181","0,008","0,7603","0,1712","0,2868","0,2722","212,24","223,83",,
general_mes,GENERAL,1/6/2026,REFRIGERADO,Liebre (todas),1.146,7.101,735.367,"100,58","0,8179","6,39","11,16",0,0,"0,9528","2,24","3,18","17,55","24,73","0,7906","6,35","11,02",0,0,"0,9252","2,23","2,34","17,37","23,65","0,0273","0,0421","0,1376",0,0,"0,0276","0,0068","0,8396","0,1797","1,08","0,0331","0,2572","0,4534",0,0,"0,0384","0,0897","0,1282","0,7106","0,0333","0,267","0,4682",0,0,"0,0389","0,093","0,0996","0,7353","0,03","0,0422","0,1358",0,0,"0,0311","0,0075","0,7534","0,178","0,2477","0,237","248,02","259,41",,
general_mes,GENERAL,1/6/2026,CONGELADO,Liebre (todas),1.146,5.831,261.645,"43,67","0,8657","3,1","6,7",0,0,"0,876","1,94","3,19","9,79","16,67","0,839","3,08","6,6",0,0,"0,8584","1,93","2,22","9,69","15,54","0,0267","0,0113","0,0942",0,0,"0,0176","0,0134","0,9705","0,1055","1,13","0,0526","0,184","0,4021",0,0,"0,0524","0,1179","0,1909","0,5862","0,0542","0,1956","0,4258",0,0,"0,0545","0,1247","0,1451","0,6214","0,0285","0,0133","0,0738",0,0,"0,0167","0,0112","0,8565","0,0871","0,3894","0,3635","160,44","171,61",,
general_mes,GENERAL,1/6/2026,FRESCOS,Liebre (todas),1.146,6.681,462.598,"66,91","1,01",0,0,"16,35","1,11","1,03","3,63","3,44","16,35","26,58","0,9836",0,0,"16,23","1,1","0,9982","3,6","2,27","16,23","25,18","0,029",0,0,"0,1184","0,0095","0,0352","0,0345","1,17","0,1184","1,4","0,0382",0,0,"0,6144","0,0411","0,0393","0,1364","0,1307","0,6144","0,0389",0,0,"0,643","0,043","0,0402","0,1421","0,0928","0,643","0,0237",0,0,"0,0886","0,0092","0,0308","0,024","0,8238","0,0886","0,4035","0,3815","153,68","162,2",,
general_mes,GENERAL,1/6/2026,FYV,Liebre (todas),1.146,5.363,382.043,"68,61","1,27",0,0,"9,12","4,15","1,17","2,99","2,79","9,12","21,5","1,24",0,0,"9,06","4,1","1,15","2,97","1,81","9,06","20,32","0,0351",0,0,"0,0571","0,0576","0,0242","0,0191","0,9864","0,0571","1,18","0,0601",0,0,"0,422","0,1923","0,0559","0,1406","0,1291","0,422","0,0616",0,0,"0,4428","0,2004","0,0578","0,1468","0,0907","0,4428","0,0313",0,0,"0,0523","0,0577","0,0215","0,0127","0,8244","0,0523","0,3247","0,3068","195,19","206,31",,
general_mes,GENERAL,1/6/2026,HORNO,Liebre (todas),1.145,3.442,71.433,"19,93","0,5949","1,26","1,75",0,0,"0,8488","3,16","0,4769","3,02","8,1","0,5345","1,26","1,74",0,0,"0,8074","3,14","0,3455","2,99","7,82","0,0604","0,0045","0,0171",0,0,"0,0413","0,0242","0,1314","0,0215","0,2789","0,0705","0,1555","0,2105",0,0,"0,1129","0,3981","0,0525","0,366","0,067","0,1587","0,2145",0,0,"0,1112","0,4049","0,0438","0,3732","0,2554","0,0123","0,0825",0,0,"0,167","0,0939","0,3889","0,0948","0,4353","0,4192","167,12","170,54",,
general_mes,GENERAL,1/6/2026,PENDIENTES,Liebre (todas),1.005,2.333,16.817,"6,42","0,6306","0,9135","1,05",0,"0,0045","0,5318","1,73","2,77","1,97","7,64","0,5957","0,8686","0,9586",0,"0,0045","0,5318","1,72","1,51","1,83","6,19","0,0349","0,045","0,0951",0,0,0,"0,0123","1,27","0,1401","1,45","0,0937","0,1096","0,1101",0,"0,0006","0,0928","0,2325","0,3607","0,2198","0,106","0,1252","0,1184",0,"0,0007","0,1146","0,2735","0,2616","0,2436","0,03","0,0309","0,0665",0,0,0,"0,0063","0,8664","0,0973","1,96","1,45","67,92","79,97",,
tienda_trim,2183,,GLOBAL,Liebre,74,,308.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,302","0,2774"
tienda_trim,2183,,SECOS,Veterana,74,1.180,167.216,"141,19","1,29","10,92","20,68",0,0,"0,4985","0,5719","5,75","31,59","39,7","1,23","10,87","20,37",0,0,"0,4929","0,5566","2,39","31,24","35,91","0,0593","0,0425","0,309",0,0,"0,0056","0,0153","3,36","0,3515","3,79","0,0326","0,2736","0,5212",0,0,"0,0124","0,0145","0,1458","0,7947","0,0344","0,3014","0,568",0,0,"0,0136","0,0155","0,0671","0,8694","0,017","0,0106","0,0736",0,0,"0,0023","0,0039","0,8925","0,0842","0,282","0,255","214,05","236,71",,
tienda_trim,2183,,REFRIGERADO,Veterana,74,509,53.627,"104,74","0,8869","6,6","12,45",0,0,"0,8986","1,88","3,53","19,05","26,25","0,8527","6,58","12,42",0,0,"0,8986","1,88","2,63",19,"25,27","0,0341","0,0208","0,028",0,0,0,0,"0,8956","0,0488","0,9786","0,0336","0,2511","0,4744",0,0,"0,0343","0,0715","0,135","0,7256","0,0336","0,2604","0,4916",0,0,"0,0354","0,074","0,105","0,752","0,0246","0,0216","0,0234",0,0,0,0,"0,9304","0,045","0,2512","0,2419","240,22","249,56",,
tienda_trim,2183,,CONGELADO,Veterana,74,382,16.510,"43,31","0,8852","2,94","6,89",0,0,"0,8446","1,77","2,63","9,83","15,96","0,8666","2,94","6,85",0,0,"0,8446","1,77","2,09","9,79","15,36","0,0186",0,"0,0474",0,0,0,0,"0,54","0,0474","0,606","0,0546","0,1832","0,4322",0,0,"0,053","0,1125","0,1646","0,6154","0,0557","0,1906","0,445",0,0,"0,055","0,1169","0,1368","0,6357","0,0255",0,"0,0526",0,0,0,0,"0,9219","0,0526","0,3724","0,3583","164,74","171,06",,
tienda_trim,2183,,FRESCOS,Veterana,74,471,35.334,"74,89","1,2",0,0,"17,66","1,51","0,9063","3,9","4,41","17,66","29,59","1,13",0,0,"17,54","1,51","0,9063","3,88","1,85","17,54","26,81","0,0695",0,0,"0,1165",0,0,"0,0274","2,56","0,1165","2,78","0,041",0,0,"0,5968","0,0505","0,0308","0,1325","0,1484","0,5968","0,0426",0,0,"0,6537","0,0556","0,0339","0,145","0,0692","0,6537","0,0201",0,0,"0,0695",0,0,"0,0065","0,904","0,0695","0,3962","0,3585","152,4","168,25",,
tienda_trim,2183,,FYV,Veterana,74,392,29.539,"75,2","1,63",0,0,"9,96","4,78","1,33","3,69","3,48","9,96","24,89","1,54",0,0,"9,91","4,74","1,32","3,66","1,66","9,91","22,83","0,0937",0,0,"0,0508","0,0426","0,0137","0,0375","1,82","0,0508","2,06","0,0665",0,0,"0,4008","0,192","0,0542","0,1488","0,1377","0,4008","0,0679",0,0,"0,4336","0,2069","0,0583","0,1607","0,0726","0,4336","0,0398",0,0,"0,0231","0,0074","0,0051","0,0237","0,9008","0,0231","0,3355","0,307","182,04","197,74",,
tienda_trim,2183,,HORNO,Veterana,74,245,5.599,"23,01","0,6734","1,36","1,77",0,0,"0,3079","4,33","0,4464","3,13","8,89","0,4099","1,36","1,77",0,0,"0,3079","4,3","0,4182","3,13","8,57","0,2635",0,0,0,0,0,"0,0315","0,0282",0,"0,3231","0,0674","0,1505","0,2012",0,0,"0,0348","0,496","0,05","0,3517","0,0479","0,1568","0,2061",0,0,"0,0355","0,5044","0,0493","0,3629","0,75",0,0,0,0,0,"0,125","0,125",0,"0,4058","0,3935","156,77","162,15",,
tienda_trim,2183,,PENDIENTES,Veterana,58,96,386,"3,99","0,1696","0,2803","0,173",0,0,"0,3563","0,7795","6,42","0,4533","8,18","0,1696","0,2803","0,173",0,0,"0,3563","0,7795","1,01","0,4533","2,76",0,0,0,0,0,0,0,"5,41",0,"5,41","0,0286","0,041","0,0233",0,0,"0,0677","0,1246","0,7148","0,0643","0,0883","0,1237","0,0468",0,0,"0,1816","0,3064","0,2532","0,1705",0,0,0,0,0,0,0,1,0,"3,66","0,9934","41,56","100,53",,
tienda_trim,2343,,GLOBAL,Liebre,75,,240.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2742","0,268"
tienda_trim,2343,,SECOS,Veterana,75,925,137.249,"145,72","0,8948","9,96","19,86",0,0,"1,17","0,9799","2,42","29,81","35,28","0,8412","9,88","19,58",0,0,"1,12","0,9799","2,15","29,46","34,56","0,0536","0,0753","0,2749",0,0,"0,0475",0,"0,2686","0,3502","0,7199","0,0246","0,2742","0,5714",0,0,"0,0325","0,0272","0,0702","0,8456","0,0237","0,2777","0,5745",0,0,"0,032","0,0278","0,0643","0,8522","0,0737","0,1233","0,3471",0,0,"0,0398",0,"0,4162","0,4704","0,2444","0,2395","256,84","261,69",,
tienda_trim,2343,,REFRIGERADO,Veterana,75,381,40.069,"101,22","1,14","6,29","9,96",0,0,"1,08","2,25","2,11","16,25","22,83","1,08","6,28","9,72",0,0,"0,958","2,23","1,92",16,"22,2","0,051","0,0142","0,2335",0,0,"0,127","0,019","0,1868","0,2477","0,6315","0,0505","0,2712","0,4417",0,0,"0,0468","0,099","0,0907","0,713","0,0494","0,2774","0,4436",0,0,"0,0428","0,1004","0,0863","0,721","0,0588","0,0142","0,3641",0,0,"0,1941","0,0588","0,31","0,3783","0,2327","0,2261","273,95","280,95",,
tienda_trim,2343,,CONGELADO,Veterana,75,310,13.735,"42,33","1,33","3,13","5,63",0,0,"1,01","1,89","2,56","8,76","15,55","1,26","3,11","5,46",0,0,"0,985","1,86","2,35","8,56","15,02","0,0664","0,0195","0,1724",0,0,"0,0295","0,0307","0,2062","0,192","0,5247","0,087","0,1962","0,3655",0,0,"0,0641","0,1218","0,1654","0,5617","0,0864","0,2007","0,3656",0,0,"0,0639","0,1237","0,1597","0,5663","0,0915","0,0625","0,25",0,0,"0,0625","0,125","0,4085","0,3125","0,3845","0,371","169,53","173,57",,
tienda_trim,2343,,FRESCOS,Veterana,75,355,23.953,"65,64","1,56",0,0,"15,46","1,1","0,8201","3,74","2,28","15,46","24,96","1,56",0,0,"15,33","1,05","0,7916","3,74","2,07","15,33","24,53",0,0,0,"0,1331","0,0529","0,0285",0,"0,2129","0,1331","0,4274","0,0642",0,0,"0,6176","0,0435","0,0314","0,1491","0,0943","0,6176","0,0651",0,0,"0,6226","0,0422","0,0311","0,1512","0,0877","0,6226",0,0,0,"0,2749","0,0833","0,0326",0,"0,6092","0,2749","0,3904","0,3845","164,47","166,81",,
tienda_trim,2343,,FYV,Veterana,75,297,20.397,67,"1,37",0,0,"9,1","3,55","1,06","2,99","1,74","9,1","19,82","1,37",0,0,"8,89","3,47","1,06","2,99","1,49","8,89","19,28",0,0,0,"0,2066","0,0783",0,0,"0,2495","0,2066","0,5344","0,0709",0,0,"0,4605","0,1777","0,0535","0,1506","0,0868","0,4605","0,0724",0,0,"0,4601","0,1786","0,0546","0,1539","0,0805","0,4601",0,0,0,"0,4","0,1044",0,0,"0,4956","0,4","0,3144","0,3072","208,87","213,1",,
tienda_trim,2343,,HORNO,Veterana,75,212,4.092,19,"0,8277","1,04","1,7",0,0,"1,28","3,65","0,1511","2,74","8,66","0,6508","0,9983","1,68",0,0,"1,17","3,55","0,1511","2,68","8,2","0,1769","0,0409","0,0271",0,0,"0,1086","0,1026",0,"0,0681","0,4562","0,0929","0,1196","0,1955",0,0,"0,1557","0,4171","0,0192","0,3151","0,0833","0,1208","0,1995",0,0,"0,1508","0,4262","0,0194","0,3203","0,3567","0,1429","0,1429",0,0,"0,1697","0,1878",0,"0,2857","0,4783","0,4538","139,52","143,31",,
tienda_trim,2343,,PENDIENTES,Veterana,71,122,686,"5,91","0,6354","0,5565","0,9148",0,0,"0,6683","1,65","1,7","1,47","6,13","0,6354","0,5565","0,9148",0,0,"0,6683","1,65","1,2","1,47","5,63",0,0,0,0,0,0,0,"0,502",0,"0,502","0,1155","0,081","0,116",0,0,"0,1362","0,2539","0,2975","0,197","0,1213","0,0842","0,1194",0,0,"0,1474","0,2631","0,2646","0,2036",0,0,0,0,0,0,0,1,0,"1,48","1,35","59,45","62,12",,
